# Velocity Control — Viewer
# STL,tablet_R4.0_AR1.00_CV0.08.stl,R_mm,4.0,AR,1.0,CV,0.08
# target_rpm,8.0,kv,14.920775914865189,forcelim,12.5
# density_kg_m3,1200.0
# F_Y_max,0.00000,F_Y_min,-1131.16157,Impulse_Ns,-1133.138285

Time_s,Crank_deg,F_Y_N,Crank_RPM,ncon
0.50100,-90.044,0.00000,-0.0736,0
0.50200,-90.044,0.00000,-0.0630,0
0.50300,-90.045,0.00000,-0.0524,0
0.50400,-90.045,0.00000,-0.0419,0
0.50500,-90.045,0.00000,-0.0315,0
0.50600,-90.045,0.00000,-0.0212,0
0.50700,-90.045,0.00000,-0.0110,0
0.50800,-90.045,0.00000,-0.0010,0
0.50900,-90.045,0.00000,0.0090,0
0.51000,-90.045,0.00000,0.0188,0
0.51100,-90.045,0.00000,0.0284,0
0.51200,-90.045,0.00000,0.0378,0
0.51300,-90.045,0.00000,0.0471,0
0.51400,-90.044,0.00000,0.0562,0
0.51500,-90.044,0.00000,0.0651,0
0.51600,-90.043,0.00000,0.0738,0
0.51700,-90.043,0.00000,0.0823,0
0.51800,-90.042,0.00000,0.0906,0
0.51900,-90.042,0.00000,0.0986,0
0.52000,-90.041,0.00000,0.1064,0
0.52100,-90.040,0.00000,0.1139,0
0.52200,-90.040,0.00000,0.1212,0
0.52300,-90.039,0.00000,0.1282,0
0.52400,-90.038,0.00000,0.1350,0
0.52500,-90.037,0.00000,0.1415,0
0.52600,-90.036,0.00000,0.1477,0
0.52700,-90.035,0.00000,0.1537,0
0.52800,-90.035,0.00000,0.1593,0
0.52900,-90.034,0.00000,0.1647,0
0.53000,-90.033,0.00000,0.1698,0
0.53100,-90.031,0.00000,0.1746,0
0.53200,-90.030,0.00000,0.1791,0
0.53300,-90.029,0.00000,0.1833,0
0.53400,-90.028,0.00000,0.1872,0
0.53500,-90.027,0.00000,0.1908,0
0.53600,-90.026,0.00000,0.1941,0
0.53700,-90.025,0.00000,0.1971,0
0.53800,-90.023,0.00000,0.1999,0
0.53900,-90.022,0.00000,0.2023,0
0.54000,-90.021,0.00000,0.2044,0
0.54100,-90.020,0.00000,0.2062,0
0.54200,-90.019,0.00000,0.2077,0
0.54300,-90.017,0.00000,0.2089,0
